,frame,pred_x,pred_y
826,827,-75,-16
827,828,-84,-4
828,829,-87,3
829,830,-83,7
830,831,-73,-6
831,832,-76,-12
832,833,-58,-8
833,834,-52,-8
834,835,-39,-5
835,836,-28,-14
836,837,-30,-23
837,838,-39,-31
838,839,-20,-38
839,840,137,71
840,841,241,193
841,842,324,313
842,843,402,391
843,844,465,465
844,845,495,533
845,846,512,561
846,847,559,558
847,848,573,560
848,849,592,552
849,850,597,553
850,851,587,547
851,852,579,561
852,853,544,562
853,854,548,568
854,855,558,589
855,856,551,613
856,857,550,632
857,858,556,642
858,859,560,643
859,860,542,649
860,861,543,613
861,862,542,592
862,863,540,584
863,864,549,565
864,865,572,575
865,866,585,572
866,867,596,565
867,868,589,567
868,869,585,565
869,870,594,569
870,871,600,582
871,872,613,581
872,873,607,598
873,874,601,603
874,875,608,598
875,876,622,591
876,877,625,589
877,878,631,586
878,879,635,601
879,880,633,597
880,881,599,590
881,882,598,558
882,883,589,565
883,884,588,574
884,885,582,589
885,886,563,625
886,887,552,648
887,888,541,653
888,889,542,626
889,890,554,612
890,891,561,593
891,892,572,551
892,893,558,554
893,894,560,554
894,895,574,551
895,896,576,566
896,897,568,588
897,898,566,590
898,899,559,584
899,900,572,577
900,901,579,574
901,902,591,567
902,903,574,570
903,904,592,569
904,905,595,569
905,906,582,583
906,907,580,592
907,908,591,580
908,909,608,584
909,910,615,585
910,911,603,599
911,912,608,583
912,913,612,579
913,914,604,584
914,915,599,595
915,916,586,604
916,917,569,603
917,918,561,606
918,919,563,606
919,920,561,608
920,921,556,612
921,922,559,610
922,923,565,618
923,924,578,619
924,925,584,604
925,926,584,613
926,927,596,595
927,928,594,599
928,929,646,510
929,930,730,326
930,931,764,204
931,932,793,129
932,933,814,101
933,934,830,74
934,935,838,50
935,936,848,30
936,937,841,22
937,938,853,20
938,939,851,7
939,940,848,5
940,941,845,5
941,942,850,9
942,943,856,19
943,944,857,14
944,945,850,6
945,946,844,-2
946,947,848,-5
947,948,855,-16
948,949,867,-15
949,950,871,-12
950,951,855,-11
951,952,836,-19
952,953,835,-17
953,954,827,-6
954,955,833,5
955,956,834,2
956,957,828,2
957,958,802,-10
958,959,783,-16
959,960,771,-24
960,961,779,-24
961,962,786,-31
962,963,796,-33
963,964,804,-27
964,965,807,-17
965,966,818,-15
966,967,814,-15
967,968,814,-19
968,969,806,-23
969,970,802,-25
970,971,802,-24
971,972,784,-25
972,973,779,-29
973,974,791,-27
974,975,793,-27
975,976,800,-20
976,977,804,-9
977,978,801,-11
978,979,800,-9
979,980,796,-22
980,981,795,-30
981,982,793,-31
982,983,791,-36
983,984,800,-44
984,985,804,-35
985,986,789,-39
986,987,784,-45
987,988,788,-45
988,989,781,-47
989,990,772,-47
990,991,783,-57
991,992,791,-54
992,993,802,-47
993,994,805,-52
994,995,817,-50
995,996,819,-55
996,997,828,-55
997,998,831,-41
998,999,836,-29
999,1000,840,-18
1000,1001,827,-14
1001,1002,829,-9
1002,1003,821,-10
1003,1004,824,-12
1004,1005,836,-26
1005,1006,827,-24
1006,1007,843,-17
1007,1008,854,-13
1008,1009,852,-8
1009,1010,850,-12
1010,1011,854,-11
1011,1012,854,-24
1012,1013,866,-17
1013,1014,873,-25
1014,1015,870,-33
1015,1016,873,-35
1016,1017,876,-37
1017,1018,868,-43
1018,1019,851,-40
1019,1020,858,-43
1020,1021,848,-26
1021,1022,837,-7
1022,1023,816,11
1023,1024,812,18
1024,1025,833,27
1025,1026,844,31
1026,1027,847,29
1027,1028,857,32
1028,1029,856,22
1029,1030,860,19
1030,1031,857,24
1031,1032,858,32
1032,1033,858,18
1033,1034,858,22
1034,1035,857,27
1035,1036,868,35
1036,1037,855,31
1037,1038,842,25
1038,1039,828,17
1039,1040,828,20
1040,1041,823,24
1041,1042,827,20
1042,1043,818,20
1043,1044,814,8
1044,1045,813,-10
1045,1046,812,-25
1046,1047,811,-28
1047,1048,794,-36
1048,1049,790,-47
1049,1050,799,-36
1050,1051,798,-37
1051,1052,790,-36
1052,1053,779,-40
1053,1054,774,-35
1054,1055,787,-29
1055,1056,799,-19
1056,1057,806,-17
1057,1058,812,-19
1058,1059,815,-19
1059,1060,820,-26
1060,1061,826,-31
1061,1062,817,-39
1062,1063,813,-42
1063,1064,802,-41
1064,1065,800,-36
1065,1066,801,-33
1066,1067,795,-27
1067,1068,791,-13
1068,1069,811,-11
1069,1070,833,-5
1070,1071,838,-4
1071,1072,837,-2
1072,1073,835,-11
1073,1074,837,-14
1074,1075,840,-24
1075,1076,836,-30
1076,1077,834,-36
1077,1078,829,-51
1078,1079,832,-42
1079,1080,830,-35
1080,1081,837,-20
1081,1082,835,-4
1082,1083,823,6
1083,1084,810,14
1084,1085,815,24
1085,1086,816,26
1086,1087,821,30
1087,1088,820,36
1088,1089,833,32
1089,1090,850,25
1090,1091,853,16
1091,1092,840,0
1092,1093,845,6
1093,1094,830,2
1094,1095,828,-13
1095,1096,828,-22
1096,1097,832,-26
1097,1098,840,-22
1098,1099,844,-18
1099,1100,849,-22
1100,1101,842,-26
1101,1102,841,-40
1102,1103,843,-43
1103,1104,842,-42
1104,1105,835,-38
1105,1106,836,-43
1106,1107,840,-51
1107,1108,843,-51
1108,1109,850,-49
1109,1110,857,-47
1110,1111,852,-42
1111,1112,838,-26
1112,1113,833,-20
1113,1114,822,-20
1114,1115,803,-15
1115,1116,791,-4
1116,1117,787,-11
1117,1118,788,-28
1118,1119,789,-36
1119,1120,781,-39
1120,1121,786,-39
1121,1122,791,-41
1122,1123,805,-39
1123,1124,818,-20
1124,1125,817,-10
1125,1126,829,-6
1126,1127,823,-9
1127,1128,835,-7
1128,1129,835,-7
1129,1130,829,-17
1130,1131,814,-20
1131,1132,812,-13
1132,1133,809,-14
1133,1134,789,-13
1134,1135,782,-16
1135,1136,798,-27
1136,1137,810,-24
1137,1138,826,-23
1138,1139,835,-24
1139,1140,839,-22
1140,1141,824,-23
1141,1142,835,-18
1142,1143,816,-6
1143,1144,808,-5
1144,1145,810,0
1145,1146,808,-3
1146,1147,805,-5
1147,1148,798,-19
1148,1149,803,-23
1149,1150,800,-5
1150,1151,802,3
1151,1152,805,9
1152,1153,803,0
1153,1154,803,-19
1154,1155,814,-29
1155,1156,832,-19
1156,1157,834,-12
1157,1158,840,-12
1158,1159,844,1
1159,1160,847,-9
1160,1161,840,-7
1161,1162,833,-4
1162,1163,828,15
1163,1164,834,29
1164,1165,844,29
1165,1166,846,30
1166,1167,853,30
1167,1168,868,23
1168,1169,862,20
1169,1170,870,27
1170,1171,881,28
1171,1172,875,8
1172,1173,876,-8
1173,1174,868,-9
1174,1175,872,-19
1175,1176,880,-5
1176,1177,859,-13
1177,1178,852,-9
1178,1179,832,-7
1179,1180,820,-10
1180,1181,814,-22
1181,1182,808,-30
1182,1183,810,-29
1183,1184,801,-27
1184,1185,799,-42
1185,1186,800,-47
1186,1187,797,-48
1187,1188,798,-60
1188,1189,793,-66
1189,1190,794,-62
1190,1191,794,-61
1191,1192,797,-56
1192,1193,790,-60
1193,1194,793,-69
1194,1195,790,-68
1195,1196,794,-69
1196,1197,801,-70
1197,1198,799,-75
1198,1199,788,-69
1199,1200,786,-63
1200,1201,798,-42
1201,1202,801,-35
1202,1203,826,-22
1203,1204,836,-22
1204,1205,850,-22
1205,1206,849,-23
1206,1207,887,14
1207,1208,931,67
1208,1209,967,124
1209,1210,987,168
1210,1211,1011,191
1211,1212,1030,210
1212,1213,1051,232
1213,1214,1054,246
1214,1215,1056,260
1215,1216,1067,264
1216,1217,1084,266
1217,1218,1095,265
1218,1219,1114,259
1219,1220,1127,255
1220,1221,1116,256
1221,1222,1117,259
1222,1223,1102,270
1223,1224,1102,277
1224,1225,1095,268
1225,1226,1100,257
1226,1227,1106,248
1227,1228,1097,247
1228,1229,1103,240
1229,1230,1114,250
1230,1231,1106,253
1231,1232,1099,248
1232,1233,1083,242
1233,1234,1092,237
1234,1235,1096,222
1235,1236,1086,225
1236,1237,1090,236
1237,1238,1080,239
1238,1239,1078,244
1239,1240,1087,251
1240,1241,1094,266
1241,1242,1094,281
1242,1243,1086,270
1243,1244,1076,274
1244,1245,1066,270
1245,1246,1058,283
1246,1247,1044,285
1247,1248,1046,294
1248,1249,1050,287
1249,1250,1050,268
1250,1251,1039,258
1251,1252,1040,245
1252,1253,1055,244
1253,1254,1066,232
1254,1255,1088,237
1255,1256,1096,250
1256,1257,1077,241
1257,1258,1067,259
1258,1259,1070,269
1259,1260,1076,274
1260,1261,1084,279
1261,1262,1073,277
1262,1263,1086,275
1263,1264,1086,269
1264,1265,1081,258
1265,1266,1084,266
1266,1267,1083,276
1267,1268,1079,266
1268,1269,1078,265
1269,1270,1088,263
1270,1271,1092,258
1271,1272,1106,242
