,frame,pred_x,pred_y
938,939,978,24
939,940,846,65
940,941,1085,39
941,942,1046,22
942,943,892,60
943,944,931,61
944,945,972,60
945,946,867,-22
946,947,1078,-1
947,948,994,-69
948,949,876,44
949,950,916,54
950,951,886,-9
951,952,919,21
952,953,920,15
953,954,863,26
954,955,851,39
955,956,823,74
956,957,962,-11
957,958,744,18
958,959,894,31
959,960,855,-25
960,961,924,-32
961,962,927,-114
962,963,1038,-42
963,964,1090,-68
964,965,1007,-109
965,966,1013,-119
966,967,927,-114
967,968,953,-67
968,969,1027,-106
969,970,976,-82
970,971,994,88
971,972,933,13
972,973,918,50
973,974,969,39
974,975,903,-16
975,976,923,64
976,977,919,126
977,978,868,91
978,979,915,115
979,980,923,43
980,981,948,24
981,982,891,71
982,983,941,75
983,984,1014,33
984,985,914,87
985,986,999,-14
986,987,993,-31
987,988,960,13
988,989,891,110
989,990,965,41
990,991,1096,-19
991,992,941,7
992,993,899,-48
993,994,1012,-54
994,995,1012,-114
995,996,983,-103
996,997,965,-45
997,998,856,10
998,999,975,109
999,1000,900,219
1000,1001,873,5
1001,1002,900,72
1002,1003,952,28
1003,1004,913,-46
1004,1005,914,-33
1005,1006,844,5
1006,1007,942,-4
1007,1008,946,9
1008,1009,891,-38
1009,1010,956,18
1010,1011,944,33
1011,1012,953,-45
1012,1013,851,37
1013,1014,890,-75
1014,1015,895,44
1015,1016,1030,86
1016,1017,993,16
1017,1018,905,-18
1018,1019,984,-39
1019,1020,1005,-22
1020,1021,1028,51
1021,1022,928,-33
1022,1023,852,-3
1023,1024,942,36
1024,1025,995,-54
1025,1026,1103,11
1026,1027,1007,-49
1027,1028,1011,49
1028,1029,1058,40
1029,1030,1074,58
1030,1031,904,43
1031,1032,885,45
1032,1033,888,23
1033,1034,872,-29
1034,1035,804,-39
1035,1036,889,-38
1036,1037,754,4
1037,1038,828,-53
1038,1039,831,17
1039,1040,982,-12
1040,1041,1041,11
1041,1042,1070,52
1042,1043,992,-69
1043,1044,955,-54
1044,1045,1127,112
1045,1046,1017,143
1046,1047,993,71
1047,1048,924,10
1048,1049,962,35
1049,1050,882,132
1050,1051,1012,-45
1051,1052,940,-61
1052,1053,948,-11
1053,1054,954,-74
1054,1055,989,27
1055,1056,948,4
1056,1057,1003,-73
1057,1058,968,-74
1058,1059,939,-81
1059,1060,997,13
1060,1061,1036,41
1061,1062,959,-35
1062,1063,976,117
1063,1064,924,29
1064,1065,963,57
1065,1066,1002,-79
1066,1067,965,41
1067,1068,870,-16
1068,1069,970,122
1069,1070,1042,136
1070,1071,927,42
1071,1072,929,116
1072,1073,1103,104
1073,1074,1026,6
1074,1075,995,82
1075,1076,874,12
1076,1077,973,62
1077,1078,995,73
1078,1079,1019,76
1079,1080,936,1
1080,1081,974,91
1081,1082,938,41
1082,1083,1020,70
1083,1084,908,60
1084,1085,915,89
1085,1086,893,-10
1086,1087,960,11
1087,1088,985,81
1088,1089,1090,18
